split,sample_idx,query_poi_id,target_poi_id,bucket,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,3279,2591,2858,0,1336432431,2,2,2,True,
train,3280,2858,4972,0,1336954989,7,1,3,True,
train,3281,4043,2858,0,1337297337,2,3,3,True,
train,3282,4972,2591,3,1334006545,3,1,1,True,
train,3283,842,4972,2,1337960582,4,1,1,True,
train,3284,4043,4972,7,1338127562,2,1,1,True,
train,3285,4972,4043,3,1338815345,4,3,3,True,
train,3286,4043,2858,3,1339458837,15,3,4,True,
train,3287,4972,4043,0,1339976685,10,2,4,True,
train,3288,4043,2591,0,1334313861,2,1,1,True,
train,3289,1330,2591,0,1334746560,2,2,2,True,
train,3290,4751,2874,3,1336098574,3,2,4,True,
train,3291,4751,2874,3,1336543794,5,2,5,True,
train,3292,4741,2874,0,1337250609,5,1,1,True,
train,3293,2874,1590,3,1334056682,2,1,1,True,
train,3294,392,1463,0,1338937376,3,12,12,True,
train,3295,4741,4741,2,1339549245,5,2,2,True,
train,3296,4741,3769,0,1340765053,2,1,1,True,
train,3297,907,404,6,1334524826,7,2,2,True,
train,3298,4741,4741,1,1342573650,2,1,3,True,
train,3299,233,1044,7,1343531710,3,2,2,True,
train,3300,4751,2874,3,1334882109,2,2,2,True,
train,3301,434,4741,2,1335401023,8,1,1,True,
train,3302,4751,1044,7,1335665352,2,1,1,True,
train,3303,696,254,6,1333873820,22,1,1,True,
train,3304,2745,4034,1,1336542058,2,2,3,True,
train,3305,4034,3702,0,1336693583,3,1,1,True,
train,3306,4495,4731,4,1336782410,3,2,2,True,
train,3307,4731,2745,0,1336950553,12,4,4,True,
train,3308,2064,355,2,1337160976,7,2,3,True,
train,3309,1339,3336,6,1337421408,13,1,1,True,
train,3310,4495,4034,2,1337765735,3,1,1,True,
train,3311,284,466,3,1337941665,12,2,2,True,
train,3312,4034,4731,1,1338175731,18,1,2,True,
train,3313,4550,395,2,1338530852,12,1,2,True,
train,3314,4495,4731,0,1334535794,43,1,1,True,
train,3315,4495,4731,0,1338765779,21,2,4,True,
train,3316,3007,65,4,1339305878,6,1,1,True,
train,3317,4878,979,0,1339723638,4,24,39,True,
train,3318,979,3577,4,1339904099,8,1,1,True,
train,3319,4731,3759,0,1340240763,6,1,1,True,
train,3320,2745,4452,1,1340697497,2,2,2,True,
train,3321,36,1588,6,1341736464,32,1,1,True,
train,3322,4855,4892,4,1342223615,34,1,1,True,
train,3323,4495,3122,2,1334664457,2,1,1,True,
train,3324,3409,2737,4,1342331334,2,1,1,True,
train,3325,3122,4058,1,1342585580,7,1,1,True,
train,3326,3759,3918,0,1343082724,3,3,3,True,
train,3327,979,1177,4,1343533457,20,1,1,True,
train,3328,3683,1573,4,1344742542,24,1,1,True,
train,3329,3702,3759,3,1345125632,2,1,1,True,
train,3330,3409,3430,0,1345420862,3,3,4,True,
train,3331,2745,4495,3,1335526289,4,2,2,True,
train,3332,2745,4495,0,1335913387,7,1,2,True,
train,3333,3702,2926,5,1336189849,15,1,1,True,
train,3334,2745,855,0,1336373943,6,1,1,True,
train,3335,3834,207,6,1343489913,2,2,2,True,
train,3336,1136,4971,7,1351412614,5,11,11,True,
train,3337,1697,3003,1,1340006133,3,1,1,True,
train,3338,3003,2270,2,1341219379,3,1,1,True,
train,3339,3003,2270,2,1341823118,4,1,2,True,
train,3340,1159,3003,1,1347608579,4,3,3,True,
train,3341,483,2705,7,1347198057,2,4,4,True,
train,3342,356,4641,3,1333991355,2,1,1,True,
train,3343,4641,50,5,1334410101,6,1,1,True,
train,3344,3279,3279,0,1335402606,2,1,3,True,
train,3345,599,3874,3,1335537876,3,1,1,True,
train,3346,1480,3279,6,1336352204,2,1,1,True,
train,3347,3279,3279,1,1337140860,2,1,1,True,
train,3348,3279,2295,1,1341308188,2,2,2,True,
train,3349,3279,3573,0,1341833419,2,5,6,True,
train,3350,629,629,3,1342071567,2,6,7,True,
train,3351,3279,3279,0,1334711386,2,1,1,True,
train,3352,1379,864,2,1333521974,20,1,1,True,
train,3353,3074,3516,2,1338535250,25,4,4,True,
train,3354,1379,1056,2,1338971515,45,5,16,True,
train,3355,1469,4253,3,1339590153,122,5,5,True,
train,3356,192,192,0,1339726567,9,21,21,True,
train,3357,736,2636,2,1340003790,28,1,1,True,
train,3358,1538,2643,0,1340244304,9,6,17,True,
train,3359,1701,2660,0,1340582322,2,11,31,True,
train,3360,1896,1710,0,1340760480,16,6,8,True,
train,3361,2187,3132,7,1341078680,17,8,15,True,
train,3362,1305,1469,3,1341829119,111,12,19,True,
train,3363,3259,2636,4,1342226060,34,1,1,True,
train,3364,3074,3074,1,1342607637,23,3,3,True,
train,3365,3259,2636,4,1342924520,12,1,2,True,
train,3366,2636,736,1,1343102129,13,8,12,True,
train,3367,2024,1469,2,1343628864,31,12,18,True,
train,3368,2484,3132,7,1344169491,9,10,19,True,
train,3369,2636,1124,7,1344706456,23,1,1,True,
train,3370,1896,2484,3,1344945635,13,5,5,True,
train,3371,2041,2064,1,1345173558,6,4,4,True,
train,3372,1858,1581,7,1345375009,7,1,1,True,
train,3373,2942,1556,5,1335674070,257,1,1,True,
train,3374,1124,3132,7,1345301754,7,11,20,True,
train,3375,1124,3132,3,1346866398,9,16,40,True,
train,3376,2608,3259,6,1347177579,2,4,6,True,
train,3377,3132,3210,7,1347667197,19,1,1,True,
train,3378,4804,3132,0,1351248120,27,3,7,True,
train,3379,3132,1581,7,1351363084,4,3,3,True,
train,3380,2455,3037,0,1351817845,6,2,6,True,
train,3381,1056,1312,1,1352447871,3,2,2,True,
train,3382,3873,3132,3,1335891479,22,6,15,True,
train,3383,2608,736,0,1336532034,96,2,5,True,
train,3384,2711,2636,6,1337417902,196,2,2,True,
train,3385,1903,347,0,1337650586,25,5,10,True,
train,3386,1379,1356,3,1337778419,5,5,7,True,
train,3387,1842,2195,2,1338291726,82,3,3,True,
train,3388,3365,3365,0,1335486581,9,1,1,True,
train,3389,3151,4197,0,1336535807,12,1,1,True,
train,3390,686,1816,7,1336821865,4,2,2,True,
train,3391,3365,3151,3,1337079174,3,1,1,True,
train,3392,2586,3794,5,1337406755,13,2,2,True,
train,3393,3417,1462,0,1337644705,4,2,2,True,
train,3394,3151,1463,3,1337787140,2,11,11,True,
train,3395,4197,3151,3,1338302099,16,2,4,True,
train,3396,4197,2985,0,1338511976,2,7,12,True,
train,3397,3151,2985,0,1339113914,18,9,15,True,
train,3398,1463,3151,0,1339465155,10,3,9,True,
train,3399,1462,1463,0,1339719406,2,13,15,True,
train,3400,4197,521,7,1341071559,8,4,4,True,
train,3401,1463,3151,0,1341320773,6,3,11,True,
train,3402,1758,2985,3,1341532743,8,5,6,True,
train,3403,1462,1463,0,1341792143,3,16,21,True,
train,3404,3151,4197,0,1343091463,2,2,8,True,
train,3405,3151,4197,0,1343609796,5,2,9,True,
train,3406,1463,190,2,1345195445,2,18,22,True,
train,3407,2985,2985,0,1334880962,2,2,2,True,
train,3408,2454,4543,6,1336950308,2,1,1,True,
train,3409,892,1079,2,1334099562,5,1,1,True,
train,3410,75,542,3,1334323103,2,1,1,True,
train,3411,1100,4621,4,1334460279,2,1,1,True,
train,3412,4671,1633,3,1337219099,3,1,1,True,
train,3413,4452,4671,7,1333824765,3,1,1,True,
train,3414,4882,587,0,1342522155,2,2,2,True,
train,3415,395,4882,3,1351212620,2,1,1,True,
train,3416,1633,4671,0,1334667968,2,1,1,True,
train,3417,4454,1411,6,1334475409,3,1,1,True,
train,3418,3560,8,7,1334996346,2,1,1,True,
train,3419,3772,4454,7,1336897693,3,2,2,True,
train,3420,4613,4200,0,1333583570,4,1,1,True,
train,3421,2697,2832,0,1336096829,4,4,8,True,
train,3422,2697,1634,0,1336702081,16,3,12,True,
train,3423,2697,4613,0,1337328060,17,3,5,True,
train,3424,3855,2920,0,1337650735,4,4,6,True,
train,3425,3855,4241,0,1338504861,3,1,1,True,
train,3426,2697,4612,2,1338813893,9,3,4,True,
train,3427,3855,4613,6,1339311070,18,1,1,True,
train,3428,2822,2697,0,1339548112,3,8,14,True,
train,3429,2832,2697,0,1341795588,2,8,15,True,
train,3430,4612,4612,0,1333965352,3,2,2,True,
train,3431,2697,3511,0,1343104669,4,2,3,True,
train,3432,3855,2832,0,1343608845,5,6,16,True,
train,3433,1977,2341,1,1344500206,2,2,2,True,
train,3434,2832,621,1,1345175866,4,13,30,True,
train,3435,2064,3855,7,1345350001,2,1,1,True,
train,3436,4320,4200,1,1346820344,4,1,1,True,
train,3437,4200,3794,4,1347676091,19,1,1,True,
train,3438,2832,3855,0,1350001607,2,8,11,True,
train,3439,722,4685,2,1350542749,2,2,2,True,
train,3440,3855,4685,2,1352257809,4,3,3,True,
train,3441,2836,4612,6,1335008213,38,1,1,True,
train,3442,4612,1634,4,1335570465,19,3,4,True,
train,3443,1634,4612,3,1335871010,2,5,7,True,
train,3444,81,223,7,1336911247,3,5,5,True,
train,3445,1805,472,7,1337422531,3,2,3,True,
train,3446,1805,213,7,1338103125,3,1,1,True,
train,3447,228,415,6,1334485048,3,1,1,True,
train,3448,272,1805,7,1335042691,3,1,1,True,
train,3449,2007,2000,0,1337307602,5,1,1,True,
train,3450,2000,1177,0,1351077279,2,4,4,True,
train,3451,3502,404,6,1334473831,4,1,1,True,
train,3452,1236,2906,2,1338534509,2,5,5,True,
train,3453,232,3988,7,1338729871,3,2,2,True,
train,3454,3795,1534,0,1339050390,4,4,10,True,
train,3455,1534,130,1,1339409172,3,1,1,True,
train,3456,568,3795,5,1339982924,4,1,1,True,
train,3457,50,2997,3,1342095785,3,2,2,True,
train,3458,617,1829,0,1334311906,5,1,1,True,
train,3459,696,469,3,1334883965,10,3,3,True,
train,3460,635,179,1,1335263269,8,3,3,True,
train,3461,2469,741,5,1335592565,2,1,1,True,
train,3462,348,190,5,1335680906,2,5,5,True,
train,3463,603,549,2,1336124616,2,1,1,True,
train,3464,945,595,2,1337094910,10,1,1,True,
train,3465,2553,549,7,1333829033,2,1,1,True,
train,3466,395,2092,7,1339939275,3,2,2,True,
train,3467,945,760,3,1341776821,4,14,18,True,
train,3468,945,3514,3,1342612240,2,1,1,True,
train,3469,945,2857,7,1334554767,3,1,1,True,
train,3470,252,3752,7,1335012279,3,1,1,True,
train,3471,2037,2822,1,1336105209,2,4,6,True,
train,3472,2814,2814,6,1336309574,6,1,1,True,
train,3473,2818,2237,1,1337125306,2,1,1,True,
train,3474,1808,2814,1,1337583499,2,1,1,True,
train,3475,2031,2813,2,1333972575,3,1,1,True,
train,3476,698,2533,2,1338191865,7,2,2,True,
train,3477,2814,1688,0,1339568733,13,5,9,True,
train,3478,1390,3787,7,1339913906,4,6,8,True,
train,3479,1853,2031,1,1334129826,3,1,1,True,
train,3480,2814,2814,0,1341585575,20,2,2,True,
train,3481,2814,1808,6,1341746826,2,1,1,True,
train,3482,2814,2037,4,1342219420,7,2,2,True,
train,3483,297,891,3,1334311929,2,1,1,True,
train,3484,3835,3834,6,1334990217,6,1,1,True,
train,3485,1939,591,0,1333505009,3,1,1,True,
train,3486,2807,1939,3,1337380087,5,5,10,True,
train,3487,2740,1533,2,1337599921,2,2,2,True,
train,3488,1939,2740,0,1338276233,9,3,8,True,
train,3489,1939,2740,0,1338530011,2,3,9,True,
train,3490,1494,2740,3,1339053993,3,1,2,True,
train,3491,2740,1494,2,1339604355,15,2,9,True,
train,3492,1494,2740,3,1340004447,5,1,3,True,
train,3493,1494,2740,2,1334301662,19,1,1,True,
train,3494,22,1939,3,1340768781,2,6,14,True,
train,3495,472,1939,1,1341277647,2,3,3,True,
train,3496,1939,2740,0,1341559603,5,3,11,True,
train,3497,1939,2740,1,1341818660,5,3,11,True,
train,3498,2740,4907,2,1342603247,9,3,3,True,
train,3499,2740,1494,2,1334850010,14,1,2,True,
train,3500,472,2740,0,1343114595,2,4,13,True,
train,3501,315,2740,7,1344727176,4,2,2,True,
train,3502,2740,1014,4,1335686016,25,2,3,True,
train,3503,1494,2740,2,1336038865,3,2,4,True,
train,3504,1939,591,0,1336526312,9,2,7,True,
train,3505,1494,1939,3,1337130552,17,4,9,True,
train,3506,595,53,3,1338149300,4,3,3,True,
train,3507,429,405,6,1333884712,2,3,3,True,
train,3508,1137,4550,1,1342157924,5,4,4,True,
train,3509,1482,727,7,1343495965,2,9,9,True,
train,3510,3573,238,3,1334404522,2,1,1,True,
train,3511,540,3754,3,1334991169,4,1,1,True,
train,3512,190,910,3,1336746025,4,1,1,True,
train,3513,1274,190,0,1338982336,2,16,16,True,
train,3514,1274,168,3,1334225986,8,1,1,True,
train,3515,190,1274,6,1335664803,2,2,2,True,
train,3516,1716,8,3,1336194425,3,2,2,True,
train,3517,3619,727,7,1343528782,3,9,9,True,
train,3518,727,1463,3,1344550607,2,22,23,True,
train,3519,1660,271,7,1341060132,2,4,4,True,
train,3520,271,484,6,1339248124,2,3,3,True,
train,3521,108,648,5,1347689084,2,3,3,True,
train,3522,183,1026,2,1338206660,8,1,1,True,
train,3523,4541,3917,2,1333541905,11,1,1,True,
train,3524,3924,4584,6,1337413815,9,2,4,True,
train,3525,4394,4786,3,1337618754,11,2,8,True,
train,3526,4394,4786,3,1337789406,12,2,9,True,
train,3527,4394,4786,3,1338304727,55,3,13,True,
train,3528,3939,4722,2,1338533682,7,2,3,True,
train,3529,4394,4786,3,1338830107,27,3,14,True,
train,3530,4714,4427,3,1339071242,19,4,17,True,
train,3531,4394,4786,7,1339338243,23,3,9,True,
train,3532,4394,4786,3,1339604110,19,3,16,True,
train,3533,4786,4786,7,1339945176,11,4,12,True,
train,3534,3924,4584,5,1334463097,83,1,1,True,
train,3535,4541,4786,3,1340203682,10,3,17,True,
train,3536,4394,4786,3,1341771366,5,3,18,True,
train,3537,2453,4349,5,1335022015,37,1,1,True,
train,3538,4766,4541,1,1335239332,19,1,1,True,
train,3539,4766,4394,3,1335372608,3,4,7,True,
train,3540,3924,4584,5,1335675847,29,1,2,True,
train,3541,3939,4766,3,1335879081,7,3,4,True,
train,3542,3924,4584,2,1336988716,122,2,5,True,
train,3543,4192,2236,2,1337253531,22,2,2,True,
train,3544,689,3311,0,1333536458,2,1,1,True,
train,3545,224,916,3,1336195721,3,1,1,True,
train,3546,689,693,0,1336455196,3,2,2,True,
train,3547,143,689,3,1337221036,4,4,4,True,
train,3548,3514,3775,6,1337417857,6,1,1,True,
train,3549,2924,689,3,1337653250,2,5,5,True,
train,3550,2059,1674,3,1337772898,3,1,1,True,
train,3551,3427,3311,1,1338288649,3,3,3,True,
train,3552,155,1130,0,1333676706,2,1,1,True,
train,3553,3311,689,3,1338863274,7,6,7,True,
train,3554,177,4870,7,1339211225,6,1,1,True,
train,3555,1177,689,3,1339554667,4,8,10,True,
train,3556,296,1508,7,1339856895,2,3,3,True,
train,3557,3700,356,6,1333783970,2,2,2,True,
train,3558,3311,689,3,1340246675,2,8,11,True,
train,3559,689,689,1,1340765171,2,2,2,True,
train,3560,689,1148,0,1341484592,9,1,2,True,
train,3561,689,3311,0,1341830685,4,4,9,True,
train,3562,689,4535,0,1342177057,3,1,1,True,
train,3563,524,689,3,1342578145,9,10,15,True,
train,3564,2330,1352,5,1343482586,3,1,1,True,
train,3565,1750,689,7,1333940411,4,1,1,True,
train,3566,916,192,5,1344662744,2,10,10,True,
train,3567,689,602,0,1345179702,3,2,2,True,
train,3568,959,2906,4,1345259623,6,2,2,True,
train,3569,3888,1029,7,1347703617,4,2,2,True,
train,3570,429,689,3,1350614306,2,12,17,True,
train,3571,689,1148,0,1351245322,5,1,3,True,
train,3572,513,689,3,1352256241,5,14,20,True,
train,3573,356,1373,6,1334472600,5,1,1,True,
train,3574,689,3311,0,1335351243,5,2,3,True,
train,3575,3667,916,7,1335685570,5,1,1,True,
train,3576,922,4483,0,1333536451,3,1,1,True,
train,3577,4141,506,6,1335687423,6,1,1,True,
train,3578,1085,922,0,1336098229,3,9,15,True,
train,3579,4483,1085,3,1336540156,6,1,3,True,
train,3580,4483,1085,0,1337221347,9,2,3,True,
train,3581,4483,922,3,1339022913,5,2,10,True,
train,3582,1410,4483,4,1339256708,3,2,2,True,
train,3583,922,4483,1,1334323073,10,3,3,True,
train,3584,732,922,0,1334629878,4,7,8,True,
train,3585,566,4483,7,1334990357,3,1,1,True,
train,3586,1938,732,0,1335221423,5,8,9,True,
train,3587,2325,3955,3,1339049297,8,2,2,True,
train,3588,1973,3955,0,1339543737,6,3,5,True,
train,3589,2265,739,2,1334568289,2,1,1,True,
train,3590,1016,1016,6,1343607839,4,1,1,True,
train,3591,3394,3955,7,1345375929,2,3,3,True,
train,3592,2465,3955,3,1334845673,2,1,1,True,
train,3593,3955,3349,7,1347707128,2,1,1,True,
train,3594,2325,1973,7,1336172794,4,1,1,True,
train,3595,2325,1761,3,1336565089,7,2,2,True,
train,3596,1973,3955,4,1336785988,4,1,1,True,
train,3597,3697,350,1,1333517012,2,1,1,True,
train,3598,31,2736,6,1335675161,2,1,1,True,
train,3599,2972,1232,0,1339031354,2,6,23,True,
train,3600,49,2169,7,1339253265,2,1,1,True,
train,3601,1232,1232,0,1341476590,2,6,28,True,
train,3602,663,73,3,1341636689,2,2,2,True,
train,3603,180,1502,3,1342868180,2,15,20,True,
train,3604,868,2169,3,1343403626,2,3,3,True,
train,3605,2972,1232,0,1343610287,2,7,30,True,
train,3606,663,3820,3,1347699694,2,7,8,True,
train,3607,558,38,3,1334327388,2,1,1,True,
train,3608,2321,3004,2,1337302167,10,1,1,True,
train,3609,3004,3004,0,1337647327,2,2,7,True,
train,3610,3004,2321,0,1338272735,6,4,10,True,
train,3611,2321,2321,0,1338532298,2,4,11,True,
train,3612,1407,1632,6,1339236735,9,3,3,True,
train,3613,2321,2321,0,1339568946,4,4,16,True,
train,3614,2842,2842,0,1342074152,3,2,3,True,
train,3615,3004,2321,0,1334816437,2,1,1,True,
train,3616,3004,2321,0,1335226966,2,1,2,True,
train,3617,2321,2321,0,1335507891,2,2,4,True,
train,3618,234,48,1,1335523688,2,2,2,True,
train,3619,1467,581,1,1336140830,3,1,1,True,
train,3620,234,1474,1,1336543770,5,4,6,True,
train,3621,533,1474,3,1337043509,3,1,1,True,
train,3622,1467,234,1,1338528201,3,14,18,True,
train,3623,3077,396,1,1334321754,11,1,1,True,
train,3624,1474,234,0,1339136553,7,18,53,True,
train,3625,93,1474,3,1342056284,3,2,2,True,
train,3626,234,1474,2,1334884706,3,2,2,True,
train,3627,3197,2351,0,1336465718,2,1,1,True,
train,3628,3197,2351,7,1336861595,3,1,1,True,
train,3629,1952,2351,3,1337385307,2,2,2,True,
train,3630,3197,2351,0,1338285075,2,1,2,True,
train,3631,1281,1993,5,1341642696,4,1,1,True,
train,3632,1827,2351,1,1336172185,2,1,1,True,
train,3633,405,241,3,1336750074,2,1,1,True,
train,3634,2788,2788,0,1341530357,2,2,3,True,
train,3635,404,643,0,1342133190,2,4,11,True,
train,3636,4412,2712,2,1347685893,3,2,2,True,
train,3637,3966,3317,5,1333773950,2,1,1,True,
train,3638,3403,3966,2,1338276792,2,2,3,True,
train,3639,3966,3966,1,1338521666,4,2,3,True,
train,3640,3403,3966,5,1339312245,11,2,6,True,
train,3641,3966,3578,0,1334620410,44,2,3,True,
train,3642,3966,3317,7,1335654902,44,2,2,True,
train,3643,3403,3403,3,1336089392,3,3,10,True,
train,3644,3403,3578,0,1337300058,39,4,10,True,
train,3645,3403,3317,3,1337653456,4,2,4,True,
train,3646,2214,4031,1,1333518203,3,1,1,True,
train,3647,2692,4031,3,1336532993,5,2,2,True,
train,3648,2870,2692,2,1336653055,2,3,5,True,
train,3649,2870,4031,5,1336881844,2,1,2,True,
train,3650,4031,2870,3,1337163768,6,2,4,True,
train,3651,2870,2692,0,1337623009,2,1,1,True,
train,3652,421,356,7,1338077351,2,10,10,True,
train,3653,2870,1490,6,1333799030,2,1,1,True,
train,3654,1965,2692,2,1334754468,9,1,1,True,
train,3655,2692,1965,3,1334927810,3,2,2,True,
train,3656,2870,1965,1,1335340118,12,2,3,True,
train,3657,2870,4031,5,1335674778,2,1,1,True,
train,3658,4031,2870,2,1336120425,3,2,4,True,
train,3659,4496,3416,4,1343528481,2,1,1,True,
train,3660,726,726,4,1336868266,2,1,1,True,
train,3661,4265,4265,0,1351208860,2,2,3,True,
train,3662,4265,4496,0,1339114714,2,1,1,True,
train,3663,3761,2487,3,1336093890,2,3,3,True,
train,3664,3761,3113,6,1336952875,3,1,1,True,
train,3665,4154,4154,0,1337214056,2,2,2,True,
train,3666,3761,2561,5,1339248042,2,1,1,True,
train,3667,2983,3761,0,1351139783,2,2,2,True,
train,3668,3729,1386,6,1334391430,5,2,2,True,
train,3669,2993,2561,2,1334912965,2,2,2,True,
train,3670,3113,4154,2,1335398917,2,1,1,True,
train,3671,76,2060,4,1334361455,76,1,1,True,
train,3672,3022,2060,4,1339198051,21,2,2,True,
train,3673,337,2731,3,1339616086,64,15,18,True,
train,3674,2060,2860,0,1339726313,7,3,3,True,
train,3675,76,3022,3,1340054001,18,7,11,True,
train,3676,1979,2060,0,1340237554,15,8,13,True,
train,3677,2292,2781,0,1340577755,3,6,11,True,
train,3678,1078,2731,0,1340753021,11,6,12,True,
train,3679,3022,2292,1,1341372216,33,4,4,True,
train,3680,2977,4757,1,1342164754,54,1,1,True,
train,3681,2292,76,4,1334967089,70,2,2,True,
train,3682,1078,302,2,1342615725,31,1,1,True,
train,3683,3843,3400,0,1342752419,7,3,3,True,
train,3684,3022,771,0,1343091490,8,4,4,True,
train,3685,3400,2860,2,1343633945,15,3,3,True,
train,3686,1078,2731,3,1344211486,12,19,29,True,
train,3687,3022,4508,0,1344565254,18,7,10,True,
train,3688,3022,4508,0,1344898604,15,7,11,True,
train,3689,2386,4508,1,1345175401,18,3,3,True,
train,3690,3400,4798,3,1346863898,14,3,4,True,
train,3691,2860,2292,0,1347497375,5,13,36,True,
train,3692,460,3398,3,1335567417,58,2,2,True,
train,3693,2977,2638,2,1349684663,11,3,3,True,
train,3694,2060,1078,5,1336188542,44,1,1,True,
train,3695,2060,3398,0,1336536456,39,7,11,True,
train,3696,76,4508,0,1336691379,22,4,4,True,
train,3697,3843,2860,5,1338096731,19,1,1,True,
train,3698,1157,664,2,1338310335,18,2,2,True,
train,3699,76,1715,0,1338518513,11,5,5,True,
train,3700,2976,2959,2,1334274320,2,1,1,True,
train,3701,2959,4658,3,1336963080,3,1,3,True,
train,3702,2959,1229,3,1337239528,4,1,1,True,
train,3703,4658,2959,1,1337636998,2,1,1,True,
train,3704,1229,2959,3,1337809979,2,3,4,True,
train,3705,1229,1330,5,1338096507,2,1,2,True,
train,3706,2959,4658,3,1338517707,2,1,6,True,
train,3707,1229,2959,2,1339019750,6,4,4,True,
train,3708,2467,2959,2,1334785853,5,2,2,True,
train,3709,2959,2467,3,1335256468,2,1,1,True,
train,3710,2959,4658,3,1335407953,2,1,2,True,
train,3711,3839,4145,3,1337253528,17,2,9,True,
train,3712,4145,4549,0,1337653148,3,1,4,True,
