split,sample_idx,target_poi_id,target_epoch,traj_len,positive_unique_count,positive_fact_count,parsed_ok,note
train,3870,437,1345236641,2,48,67,True,
train,3871,4144,1333576195,6,1,2,True,
train,3872,4144,1336756938,2,7,15,True,
train,3873,4594,1336984985,2,3,3,True,
train,3874,4842,1338166971,5,16,18,True,
train,3875,4381,1338829407,4,9,16,True,
train,3876,4381,1334077834,7,2,3,True,
train,3877,4381,1339025497,2,10,19,True,
train,3878,4381,1339348756,3,11,21,True,
train,3879,2315,1339600624,6,0,0,True,
train,3880,4381,1340248758,2,12,24,True,
train,3881,4381,1341802274,12,14,27,True,
train,3882,4381,1342352739,12,15,32,True,
train,3883,4144,1334284498,2,3,6,True,
train,3884,4209,1342601359,5,7,9,True,
train,3885,4138,1343602331,6,4,7,True,
train,3886,4209,1335063547,13,1,1,True,
train,3887,4144,1335366188,3,5,10,True,
train,3888,4144,1336501756,6,6,13,True,
train,3889,3369,1337645757,2,6,14,True,
train,3890,722,1333864757,2,4,4,True,
train,3891,920,1336709864,4,3,3,True,
train,3892,748,1337044296,2,6,7,True,
train,3893,911,1334326392,2,2,2,True,
train,3894,920,1338112693,5,3,4,True,
train,3895,920,1339322420,2,6,7,True,
train,3896,4037,1334666374,2,1,1,True,
train,3897,4037,1341586114,2,8,11,True,
train,3898,4037,1335100473,4,3,4,True,
train,3899,748,1335409272,2,2,3,True,
train,3900,446,1337409847,2,3,3,True,
train,3901,1463,1338765302,2,58,62,True,
train,3902,179,1339389844,3,77,88,True,
train,3903,1070,1339997911,5,6,6,True,
train,3904,3820,1341581054,2,13,13,True,
train,3905,4459,1335632246,2,2,2,True,
train,3906,1209,1336443691,2,5,7,True,
train,3907,3598,1337304935,7,2,3,True,
train,3908,348,1337648845,3,160,294,True,
train,3909,3598,1338859040,3,3,5,True,
train,3910,3598,1339048185,3,5,7,True,
train,3911,1940,1339462772,4,6,8,True,
train,3912,3598,1339722713,2,6,9,True,
train,3913,3598,1341284816,2,7,10,True,
train,3914,3598,1341536760,6,9,13,True,
train,3915,348,1342140485,12,258,432,True,
train,3916,1940,1342572989,6,11,16,True,
train,3917,1940,1351043319,5,13,19,True,
train,3918,348,1351761461,2,320,507,True,
train,3919,348,1334924162,4,56,109,True,
train,3920,348,1336175766,4,93,176,True,
train,3921,648,1336375862,2,21,21,True,
train,3922,1418,1336711951,3,5,5,True,
train,3923,61,1334318870,3,1,1,True,
train,3924,3961,1334716636,6,1,3,True,
train,3925,404,1351722226,62,158,237,True,
train,3926,1708,1333522615,2,0,0,True,
train,3927,1049,1337038527,7,10,24,True,
train,3928,1049,1337297922,6,11,27,True,
train,3929,1049,1337643751,2,12,29,True,
train,3930,1826,1337958319,4,10,31,True,
train,3931,2286,1338300108,5,7,9,True,
train,3932,1049,1338852631,2,16,34,True,
train,3933,2286,1339202832,6,7,10,True,
train,3934,1049,1339585285,8,19,40,True,
train,3935,1049,1339976292,2,19,41,True,
train,3936,1049,1341531233,2,21,43,True,
train,3937,1049,1341790457,2,22,44,True,
train,3938,1826,1334014810,3,2,2,True,
train,3939,784,1343525778,2,5,5,True,
train,3940,2285,1344163179,2,4,5,True,
train,3941,2286,1334405055,10,0,0,True,
train,3942,1049,1334877816,11,4,8,True,
train,3943,2888,1335664764,21,0,0,True,
train,3944,1826,1336299750,16,6,22,True,
train,3945,1049,1336692847,8,7,20,True,
train,3946,1949,1336375644,2,3,3,True,
train,3947,1590,1336993126,2,49,50,True,
train,3948,427,1337945838,2,2,2,True,
train,3949,3724,1333862226,5,20,20,True,
train,3950,11,1341409793,2,10,10,True,
train,3951,440,1341989065,2,4,4,True,
train,3952,1035,1344850777,3,9,9,True,
train,3953,204,1334333501,4,0,0,True,
train,3954,477,1335073434,3,8,8,True,
train,3955,1567,1333809972,2,0,0,True,
train,3956,1722,1339259478,4,3,3,True,
train,3957,402,1341338909,2,3,3,True,
train,3958,759,1341501579,2,9,9,True,
train,3959,1555,1342191368,6,3,4,True,
train,3960,2356,1334396812,3,0,0,True,
train,3961,2721,1337160314,8,12,13,True,
train,3962,21,1338230259,9,4,4,True,
train,3963,2756,1338720333,2,12,12,True,
train,3964,878,1339415206,2,14,24,True,
train,3965,602,1339875186,2,8,8,True,
train,3966,951,1334482783,2,0,0,True,
train,3967,21,1336150751,2,2,2,True,
train,3968,1339,1338814550,3,3,3,True,
train,3969,23,1336744779,2,1,1,True,
train,3970,3241,1337220374,6,6,10,True,
train,3971,1224,1337647598,3,19,23,True,
train,3972,1224,1339456241,10,23,28,True,
train,3973,2676,1333970460,4,0,0,True,
train,3974,643,1341350435,3,27,44,True,
train,3975,212,1342787813,2,4,4,True,
train,3976,250,1334398085,4,3,3,True,
train,3977,356,1344672504,3,394,576,True,
train,3978,259,1347703966,4,13,13,True,
train,3979,643,1334972840,10,2,2,True,
train,3980,3687,1335620358,3,0,0,True,
train,3981,665,1336289775,9,6,9,True,
train,3982,1070,1336561338,2,0,0,True,
train,3983,1463,1343516739,2,104,110,True,
train,3984,1583,1334404552,3,1,1,True,
train,3985,1119,1333504606,3,1,1,True,
train,3986,2541,1336526474,7,7,13,True,
train,3987,1119,1336698734,2,10,12,True,
train,3988,2541,1337044357,5,9,19,True,
train,3989,1119,1337215684,3,12,15,True,
train,3990,2541,1337649682,4,11,24,True,
train,3991,2541,1338323025,4,12,26,True,
train,3992,1119,1339971449,2,17,20,True,
train,3993,2541,1334003287,2,1,1,True,
train,3994,3953,1334280264,11,3,3,True,
train,3995,3953,1334885111,7,4,7,True,
train,3996,1119,1335489743,13,5,6,True,
train,3997,4803,1336134190,6,10,11,True,
train,3998,716,1333540729,2,0,0,True,
train,3999,4172,1336494125,2,2,2,True,
train,4000,18,1339153277,3,4,4,True,
train,4001,2507,1334129052,2,0,0,True,
train,4002,2908,1335370261,2,0,0,True,
train,4003,2922,1336106313,2,2,2,True,
train,4004,58,1334420736,2,0,0,True,
train,4005,159,1336157522,6,6,6,True,
train,4006,4640,1338322162,30,3,7,True,
train,4007,3295,1338530350,3,0,0,True,
train,4008,4640,1338835746,10,5,10,True,
train,4009,4640,1339011883,6,5,11,True,
train,4010,2789,1339500982,10,3,4,True,
train,4011,4640,1339868140,2,7,14,True,
train,4012,4640,1340759193,3,8,15,True,
train,4013,2789,1350982424,2,5,6,True,
train,4014,2359,1351229331,10,8,9,True,
train,4015,4640,1351628485,2,10,18,True,
train,4016,4640,1351801201,6,12,21,True,
train,4017,4640,1352228771,13,13,23,True,
train,4018,3725,1337420455,2,6,6,True,
train,4019,4640,1337800692,3,1,1,True,
train,4020,3801,1336021370,6,3,4,True,
train,4021,338,1336820839,3,8,8,True,
train,4022,3801,1337136579,3,4,7,True,
train,4023,508,1337349478,5,1,1,True,
train,4024,508,1337582302,2,2,2,True,
train,4025,241,1338288683,3,5,6,True,
train,4026,3801,1338513980,3,8,17,True,
train,4027,241,1338730967,2,6,7,True,
train,4028,405,1333870553,3,1,1,True,
train,4029,1829,1339925398,3,13,13,True,
train,4030,508,1334405584,2,0,0,True,
train,4031,78,1334757313,5,2,2,True,
train,4032,241,1335164301,4,3,3,True,
train,4033,3020,1336561900,2,1,1,True,
train,4034,318,1337416033,2,2,2,True,
train,4035,125,1335361060,2,2,2,True,
train,4036,685,1335609788,5,3,5,True,
train,4037,2212,1333513415,3,1,1,True,
train,4038,2212,1337650902,2,9,37,True,
train,4039,3664,1338295549,23,9,72,True,
train,4040,2212,1338860304,10,12,41,True,
train,4041,2332,1339590326,31,4,4,True,
train,4042,3664,1339946105,6,12,95,True,
train,4043,3664,1340767099,3,13,97,True,
train,4044,3664,1341075225,2,14,99,True,
train,4045,3664,1341593638,28,15,111,True,
train,4046,1281,1341832025,4,31,38,True,
train,4047,3664,1342196488,7,17,117,True,
train,4048,4568,1342418334,2,11,21,True,
train,4049,2212,1342585268,3,16,60,True,
train,4050,4568,1343634467,8,12,22,True,
train,4051,3664,1345401509,2,22,129,True,
train,4052,1970,1345301806,2,8,8,True,
train,4053,4568,1347711319,2,14,24,True,
train,4054,3726,1350038584,2,10,12,True,
train,4055,3664,1334147900,8,2,4,True,
train,4056,3664,1335403180,51,3,27,True,
train,4057,2212,1335671157,11,5,22,True,
train,4058,3664,1335880690,2,4,33,True,
train,4059,2212,1336183916,9,8,27,True,
train,4060,2212,1337394488,36,9,36,True,
train,4061,237,1336122252,2,3,3,True,
train,4062,806,1339389814,2,11,15,True,
train,4063,1797,1339858547,2,0,0,True,
train,4064,981,1335325959,2,2,3,True,
train,4065,4422,1333502995,2,0,0,True,
train,4066,1382,1336137681,2,0,0,True,
train,4067,3395,1336485393,2,4,7,True,
train,4068,4422,1337307416,2,6,11,True,
train,4069,4422,1337651798,2,7,13,True,
train,4070,4723,1338290386,4,2,2,True,
train,4071,4723,1338807643,2,3,3,True,
train,4072,3395,1339500336,10,8,15,True,
train,4073,3395,1334076669,2,1,1,True,
train,4074,4422,1334888428,3,2,2,True,
train,4075,4422,1335317759,7,3,5,True,
train,4076,4603,1336499499,4,1,1,True,
train,4077,4603,1339586944,5,3,6,True,
train,4078,4603,1339971442,2,4,8,True,
train,4079,4603,1341581122,14,5,14,True,
train,4080,434,1342124879,8,55,57,True,
train,4081,434,1344898936,2,64,66,True,
train,4082,4603,1347646893,2,7,18,True,
train,4083,2592,1337220295,5,2,6,True,
train,4084,4784,1336162980,2,0,0,True,
train,4085,3116,1339465305,2,2,3,True,
train,4086,4784,1339583615,2,4,4,True,
train,4087,3208,1342189668,10,4,4,True,
train,4088,3116,1343609233,2,5,9,True,
train,4089,3116,1350088524,2,7,11,True,
train,4090,4784,1351100724,3,9,11,True,
train,4091,2048,1336727236,2,2,2,True,
train,4092,3116,1339037724,2,2,2,True,
train,4093,456,1333883381,3,0,0,True,
train,4094,456,1336906815,8,8,9,True,
train,4095,1440,1337649588,2,6,7,True,
train,4096,1904,1337945409,2,8,8,True,
train,4097,2871,1339321312,5,7,7,True,
train,4098,1218,1341449468,3,4,4,True,
train,4099,871,1352252126,2,15,15,True,
train,4100,2092,1335680621,4,9,11,True,
train,4101,1403,1336154417,3,2,2,True,
train,4102,233,1336302485,3,21,21,True,
train,4103,1964,1333450495,4,0,0,True,
train,4104,3300,1337569130,2,6,14,True,
train,4105,3869,1337777902,2,10,26,True,
train,4106,356,1338977435,3,257,374,True,
train,4107,356,1339908079,3,299,438,True,
train,4108,356,1341739504,5,340,494,True,
train,4109,1712,1334903935,27,2,2,True,
train,4110,4934,1350915986,3,1,1,True,
train,4111,4948,1351095692,3,1,1,True,
train,4112,1726,1351782561,8,6,7,True,
train,4113,356,1352175762,4,449,642,True,
train,4114,3869,1335365881,23,3,11,True,
train,4115,4479,1335670711,2,4,10,True,
train,4116,3869,1335897282,3,4,13,True,
train,4117,3869,1336054232,8,5,14,True,
train,4118,3869,1336480698,15,7,18,True,
train,4119,3300,1336715195,3,5,13,True,
train,4120,3869,1337249209,13,9,24,True,
train,4121,192,1340240734,2,131,159,True,
train,4122,192,1342400554,2,160,194,True,
train,4123,1772,1351261046,4,13,16,True,
train,4124,2185,1342225004,4,5,8,True,
train,4125,1286,1343514833,4,9,9,True,
train,4126,842,1351076981,2,68,78,True,
train,4127,1800,1351262901,2,12,12,True,
train,4128,2072,1337395926,3,3,3,True,
train,4129,4232,1337081913,4,3,4,True,
train,4130,722,1337774705,3,28,59,True,
train,4131,234,1338856981,2,88,173,True,
train,4132,1351,1339055031,3,10,10,True,
train,4133,1661,1340756800,5,6,6,True,
train,4134,722,1341321466,5,58,92,True,
train,4135,190,1341492288,5,85,91,True,
train,4136,348,1334664629,2,43,85,True,
train,4137,348,1342089539,11,257,429,True,
train,4138,4232,1342520744,4,11,12,True,
train,4139,4232,1343643955,4,12,13,True,
train,4140,4232,1344946319,5,14,15,True,
train,4141,722,1345118636,4,71,116,True,
train,4142,348,1346842462,2,298,478,True,
train,4143,348,1334927928,3,56,110,True,
train,4144,348,1349685759,3,303,483,True,
train,4145,722,1335873952,3,17,34,True,
train,4146,348,1336045471,3,89,169,True,
train,4147,722,1336480766,3,24,41,True,
train,4148,348,1336647983,2,111,205,True,
train,4149,2565,1333521679,2,1,1,True,
train,4150,847,1339149456,2,8,8,True,
train,4151,2565,1344556266,2,4,6,True,
train,4152,2565,1350087699,2,5,7,True,
train,4153,2756,1334569166,7,3,3,True,
train,4154,2286,1335072502,4,1,1,True,
train,4155,2882,1333523980,4,1,2,True,
train,4156,3662,1336534393,9,5,18,True,
train,4157,794,1337056344,7,7,12,True,
train,4158,2882,1337232604,4,9,16,True,
train,4159,2181,1337648847,7,9,14,True,
train,4160,616,1337957638,2,4,4,True,
train,4161,2013,1338262251,3,5,5,True,
train,4162,2181,1339033684,12,10,17,True,
train,4163,2181,1334193662,11,2,3,True,
train,4164,2181,1339551313,9,11,19,True,
train,4165,376,1340002296,7,5,6,True,
train,4166,1542,1340239528,3,14,24,True,
train,4167,2181,1340759328,3,13,23,True,
train,4168,1245,1341303597,6,6,6,True,
train,4169,179,1341465313,5,90,103,True,
train,4170,953,1341824559,6,7,7,True,
train,4171,348,1334651460,5,42,81,True,
train,4172,1698,1342070021,5,8,8,True,
train,4173,2181,1342581150,6,19,31,True,
train,4174,179,1343119397,4,102,115,True,
train,4175,978,1344661121,8,19,19,True,
train,4176,2181,1345430027,5,22,35,True,
train,4177,705,1346824134,2,4,4,True,
train,4178,1245,1334826545,4,0,0,True,
train,4179,179,1347604817,5,112,126,True,
train,4180,2181,1349240595,2,24,38,True,
train,4181,179,1350036667,4,112,127,True,
train,4182,2181,1350346183,2,26,40,True,
train,4183,2181,1350605910,2,27,41,True,
train,4184,4229,1351822558,6,7,9,True,
train,4185,2181,1352245820,5,29,43,True,
train,4186,2882,1335249301,2,4,9,True,
train,4187,2181,1336022998,3,4,7,True,
train,4188,3209,1333536459,4,0,0,True,
train,4189,3209,1337576114,4,9,28,True,
train,4190,4179,1337788901,2,9,23,True,
train,4191,4179,1337961597,3,10,24,True,
train,4192,4179,1338309474,15,12,27,True,
train,4193,1252,1338521518,7,15,17,True,
train,4194,4179,1338821854,7,13,29,True,
train,4195,4179,1339002454,4,13,30,True,
train,4196,4179,1339601088,29,15,36,True,
train,4197,3209,1339995259,17,18,42,True,
train,4198,3877,1334453346,51,1,1,True,
train,4199,3209,1340775801,5,19,44,True,
train,4200,4179,1341075931,2,17,40,True,
train,4201,4179,1341678394,17,19,45,True,
train,4202,4379,1342454089,31,18,42,True,
train,4203,3470,1343095023,2,7,7,True,
train,4204,3209,1343626624,14,23,60,True,
train,4205,4179,1335201203,31,3,11,True,
train,4206,4009,1344732716,7,16,38,True,
train,4207,4585,1344915349,4,8,8,True,
train,4208,1764,1345174557,3,8,17,True,
train,4209,4585,1345426849,3,9,9,True,
train,4210,4179,1345307906,7,21,49,True,
train,4211,4179,1346860360,2,22,50,True,
train,4212,3209,1347683010,8,30,71,True,
train,4213,1723,1349689379,2,10,11,True,
train,4214,4502,1335406302,6,3,6,True,
train,4215,4502,1350615208,3,15,30,True,
train,4216,3209,1350969732,2,32,74,True,
train,4217,4971,1351473066,3,34,42,True,
train,4218,4179,1351790746,2,23,51,True,
train,4219,1252,1335678782,15,9,11,True,
train,4220,4179,1335888994,5,5,15,True,
train,4221,4179,1336496229,28,7,18,True,
train,4222,3209,1337087179,21,8,24,True,
train,4223,3209,1337417296,17,9,27,True,
train,4224,2410,1333584514,14,1,1,True,
train,4225,928,1337423329,82,2,2,True,
train,4226,1556,1337650862,15,7,29,True,
train,4227,2410,1337784851,5,7,45,True,
train,4228,697,1337936917,8,5,8,True,
train,4229,697,1338132078,2,7,10,True,
train,4230,2410,1338309526,12,11,50,True,
train,4231,1556,1338513545,9,9,32,True,
train,4232,1375,1338854491,14,16,43,True,
train,4233,928,1339152770,24,5,6,True,
train,4234,2410,1339626106,29,15,63,True,
train,4235,1556,1333677376,2,1,1,True,
train,4236,1556,1339722859,4,12,39,True,
train,4237,1556,1339982810,9,13,40,True,
train,4238,1110,1340245553,6,19,42,True,
train,4239,1375,1340580567,2,23,55,True,
train,4240,2675,1340775692,10,9,23,True,
train,4241,1782,1341570407,16,13,59,True,
train,4242,1375,1341809567,2,28,63,True,
train,4243,1375,1342483341,6,29,64,True,
train,4244,697,1344672461,7,10,13,True,
train,4245,1056,1344935635,3,44,65,True,
train,4246,2410,1335576707,171,2,25,True,
train,4247,2410,1335890117,2,2,26,True,
train,4248,2410,1336188159,22,4,30,True,
train,4249,2410,1336358350,4,5,32,True,
train,4250,348,1336477862,4,106,194,True,
train,4251,964,1343643095,11,40,62,True,
train,4252,760,1344871819,6,52,75,True,
train,4253,2133,1345116364,2,20,25,True,
train,4254,965,1345367910,7,4,4,True,
train,4255,965,1345219722,2,3,3,True,
train,4256,1462,1351205020,5,15,15,True,
train,4257,964,1336887659,19,22,32,True,
train,4258,1879,1337092129,4,1,1,True,
train,4259,348,1337422825,8,150,281,True,
train,4260,1018,1338194125,23,4,4,True,
train,4261,2119,1340719687,2,8,8,True,
train,4262,15,1338726299,3,7,8,True,
train,4263,1207,1339294585,4,0,0,True,
train,4264,261,1342603871,2,4,4,True,
train,4265,15,1343476222,4,11,12,True,
train,4266,1329,1347690525,3,31,46,True,
train,4267,15,1351345816,5,14,15,True,
train,4268,4974,1351684581,2,3,4,True,
train,4269,1590,1336290071,4,41,42,True,
train,4270,246,1336760645,3,4,4,True,
train,4271,4142,1333583430,12,0,0,True,
train,4272,3033,1338514900,5,5,17,True,
train,4273,4086,1338850891,9,10,34,True,
train,4274,2818,1339720553,66,13,41,True,
train,4275,3458,1340059763,16,6,26,True,
train,4276,4664,1340244959,3,9,23,True,
train,4277,3352,1340771316,12,8,22,True,
train,4278,4664,1341822927,41,12,30,True,
train,4279,4086,1342221481,27,16,57,True,
train,4280,4664,1342616393,37,12,31,True,
train,4281,2464,1334064638,10,0,0,True,
train,4282,4664,1342790094,3,13,32,True,
train,4283,1077,1343100191,8,12,30,True,
train,4284,584,1343642573,18,174,300,True,
train,4285,3033,1344926883,28,13,30,True,
train,4286,4664,1345277474,3,16,35,True,
train,4287,1077,1347586105,5,15,35,True,
train,4288,4664,1335686679,91,3,12,True,
train,4289,4084,1351071634,3,17,36,True,
train,4290,2464,1336199220,22,3,12,True,
train,4291,4032,1337388856,78,3,4,True,
train,4292,3033,1337648079,14,4,15,True,
train,4293,4086,1337772737,3,5,27,True,
train,4294,2144,1337945221,8,4,4,True,
train,4295,4805,1338271001,8,2,2,True,
train,4296,3043,1333507094,2,0,0,True,
train,4297,1539,1337343020,26,8,23,True,
train,4298,4732,1333972090,5,2,3,True,
train,4299,4748,1334376124,12,1,2,True,
train,4300,1026,1334988916,59,1,1,True,
train,4301,1539,1335591713,45,4,12,True,
train,4302,1026,1336197445,39,2,2,True,
train,4303,3043,1336521116,32,5,21,True,
train,4304,2694,1336992453,33,6,10,True,
train,4305,3362,1333583786,21,1,2,True,
train,4306,4395,1338317441,36,9,27,True,
train,4307,1896,1338517555,5,19,42,True,
train,4308,1900,1338711101,5,25,62,True,
train,4309,3359,1338858677,6,19,24,True,
train,4310,4214,1339604843,76,11,38,True,
train,4311,2809,1340006155,23,5,11,True,
train,4312,1900,1340242922,11,29,74,True,
train,4313,1900,1340583549,2,30,75,True,
train,4314,3883,1340770342,7,17,47,True,
train,4315,3362,1341834448,13,5,8,True,
train,4316,1900,1333679367,2,2,3,True,
train,4317,3741,1342205005,20,12,21,True,
train,4318,4214,1342468533,14,17,48,True,
train,4319,2415,1343545974,2,20,52,True,
train,4320,3764,1344219082,3,7,10,True,
train,4321,3564,1344932529,33,8,9,True,
train,4322,979,1334942872,90,24,38,True,
train,4323,3883,1345420938,4,23,59,True,
train,4324,4214,1346867535,12,20,54,True,
train,4325,3632,1347199508,3,9,10,True,
train,4326,4214,1347726580,16,22,56,True,
train,4327,4395,1350061230,21,21,47,True,
train,4328,2338,1350632416,3,9,9,True,
train,4329,1900,1351419522,51,42,93,True,
